"year_","country","zone_id","month_grouped","hour_grouped","total_direct_carbon_emission","next_direct_carbon_emission","direct_decrease_or_increase","total_lca_carbon_emission","next_lca_carbon_emission","lca_decrease_or_increase","avg_renewable_percentage","avg_low_carbon_percentage"
"2022","Finland","FI","11","0","2906.20","2936.35","1.04","4252.66","4292.79","0.94","48.80","85.39"
"2022","Finland","FI","11","1","2936.35","2936.42","0.00","4292.79","4293.03","0.01","48.25","85.22"
"2022","Finland","FI","11","2","2936.42","2951.84","0.53","4293.03","4302.38","0.22","48.39","85.22"
"2022","Finland","FI","11","3","2951.84","2946.25","-0.19","4302.38","4271.35","-0.72","49.04","85.19"
"2022","Finland","FI","11","4","2946.25","3013.62","2.29","4271.35","4332.65","1.44","50.82","85.25"
"2022","Finland","FI","11","5","3013.62","3066.81","1.76","4332.65","4384.44","1.20","51.96","84.92"
"2022","Finland","FI","11","6","3066.81","3130.02","2.06","4384.44","4454.35","1.59","52.36","84.66"
"2022","Finland","FI","11","7","3130.02","3142.55","0.40","4454.35","4466.66","0.28","52.42","84.35"
"2022","Finland","FI","11","8","3142.55","3153.94","0.36","4466.66","4476.95","0.23","52.59","84.30"
"2022","Finland","FI","11","9","3153.94","3178.21","0.77","4476.95","4506.82","0.67","52.63","84.23"
"2022","Finland","FI","11","10","3178.21","3207.78","0.93","4506.82","4546.77","0.89","52.36","84.09"
"2022","Finland","FI","11","11","3207.78","3209.39","0.05","4546.77","4549.98","0.07","52.07","83.91"
"2022","Finland","FI","11","12","3209.39","3203.27","-0.19","4549.98","4538.19","-0.26","52.01","83.88"
"2022","Finland","FI","11","13","3203.27","3196.21","-0.22","4538.19","4522.61","-0.34","52.39","83.93"
"2022","Finland","FI","11","14","3196.21","3201.71","0.17","4522.61","4525.68","0.07","53.14","84.01"
"2022","Finland","FI","11","15","3201.71","3197.80","-0.12","4525.68","4522.13","-0.08","53.29","83.99"
"2022","Finland","FI","11","16","3197.80","3156.65","-1.29","4522.13","4475.57","-1.03","53.27","84.04"
"2022","Finland","FI","11","17","3156.65","3152.86","-0.12","4475.57","4478.79","0.07","53.28","84.28"
"2022","Finland","FI","11","18","3152.86","3141.47","-0.36","4478.79","4482.82","0.09","52.69","84.32"
"2022","Finland","FI","11","19","3141.47","3027.30","-3.63","4482.82","4347.06","-3.03","51.94","84.40"
"2022","Finland","FI","11","20","3027.30","3027.25","0.00","4347.06","4363.38","0.38","52.49","84.95"
"2022","Finland","FI","11","21","3027.25","3015.88","-0.38","4363.38","4368.68","0.12","51.27","84.91"
"2022","Finland","FI","11","22","3015.88","2981.50","-1.14","4368.68","4338.66","-0.69","49.88","84.92"
"2022","Finland","FI","11","23","2981.50","0","0","4338.66","0","0","49.12","85.06"
"2022","Finland","FI","12","0","4151.44","4167.76","0.39","5696.30","5717.81","0.38","48.01","80.57"
"2022","Finland","FI","12","1","4167.76","4149.84","-0.43","5717.81","5695.73","-0.39","47.56","80.46"
"2022","Finland","FI","12","2","4149.84","4107.00","-1.03","5695.73","5640.13","-0.98","47.53","80.56"
"2022","Finland","FI","12","3","4107.00","4096.27","-0.26","5640.13","5610.48","-0.53","48.08","80.76"
"2022","Finland","FI","12","4","4096.27","4117.35","0.51","5610.48","5620.48","0.18","49.29","80.82"
"2022","Finland","FI","12","5","4117.35","4121.30","0.10","5620.48","5603.87","-0.30","50.25","80.67"
"2022","Finland","FI","12","6","4121.30","4178.04","1.38","5603.87","5661.35","1.03","51.39","80.62"
"2022","Finland","FI","12","7","4178.04","4167.47","-0.25","5661.35","5646.18","-0.27","51.60","80.37"
"2022","Finland","FI","12","8","4167.47","4141.60","-0.62","5646.18","5615.80","-0.54","52.02","80.41"
"2022","Finland","FI","12","9","4141.60","4150.48","0.21","5615.80","5627.31","0.20","52.52","80.54"
"2022","Finland","FI","12","10","4150.48","4184.54","0.82","5627.31","5666.27","0.69","52.23","80.50"
"2022","Finland","FI","12","11","4184.54","4233.09","1.16","5666.27","5720.62","0.96","51.74","80.33"
"2022","Finland","FI","12","12","4233.09","4187.94","-1.07","5720.62","5663.75","-0.99","51.43","80.10"
"2022","Finland","FI","12","13","4187.94","4183.39","-0.11","5663.75","5653.12","-0.19","51.82","80.30"
"2022","Finland","FI","12","14","4183.39","4200.67","0.41","5653.12","5674.42","0.38","51.86","80.33"
"2022","Finland","FI","12","15","4200.67","4213.01","0.29","5674.42","5689.43","0.26","51.71","80.27"
"2022","Finland","FI","12","16","4213.01","4183.92","-0.69","5689.43","5660.27","-0.51","51.88","80.23"
"2022","Finland","FI","12","17","4183.92","4183.22","-0.02","5660.27","5665.62","0.09","51.68","80.34"
"2022","Finland","FI","12","18","4183.22","4170.94","-0.29","5665.62","5665.77","0.00","51.14","80.37"
"2022","Finland","FI","12","19","4170.94","4061.91","-2.61","5665.77","5542.92","-2.17","50.41","80.45"
"2022","Finland","FI","12","20","4061.91","4096.33","0.85","5542.92","5596.33","0.96","50.94","80.96"
"2022","Finland","FI","12","21","4096.33","4130.64","0.84","5596.33","5649.30","0.95","50.21","80.81"
"2022","Finland","FI","12","22","4130.64","4071.43","-1.43","5649.30","5590.17","-1.05","49.26","80.69"
"2022","Finland","FI","12","23","4071.43","0","0","5590.17","0","0","48.80","80.97"
"2023","Finland","FI","1","0","2534.99","2558.64","0.93","3702.45","3736.65","0.92","54.55","87.68"
"2023","Finland","FI","1","1","2558.64","2582.11","0.92","3736.65","3767.27","0.82","54.06","87.57"
"2023","Finland","FI","1","2","2582.11","2569.69","-0.48","3767.27","3748.58","-0.50","53.83","87.46"
"2023","Finland","FI","1","3","2569.69","2547.23","-0.87","3748.58","3709.04","-1.05","54.27","87.52"
"2023","Finland","FI","1","4","2547.23","2576.41","1.15","3709.04","3731.32","0.60","55.27","87.66"
"2023","Finland","FI","1","5","2576.41","2622.14","1.77","3731.32","3770.69","1.06","56.21","87.54"
"2023","Finland","FI","1","6","2622.14","2688.11","2.52","3770.69","3847.77","2.04","56.87","87.32"
"2023","Finland","FI","1","7","2688.11","2714.91","1.00","3847.77","3877.78","0.78","56.78","87.00"
"2023","Finland","FI","1","8","2714.91","2705.53","-0.35","3877.78","3860.45","-0.45","56.92","86.87"
"2023","Finland","FI","1","9","2705.53","2693.09","-0.46","3860.45","3847.71","-0.33","57.47","86.94"
"2023","Finland","FI","1","10","2693.09","2700.99","0.29","3847.71","3860.46","0.33","57.65","86.98"
"2023","Finland","FI","1","11","2700.99","2717.22","0.60","3860.46","3879.16","0.48","57.39","86.94"
"2023","Finland","FI","1","12","2717.22","2701.82","-0.57","3879.16","3861.61","-0.45","57.29","86.86"
"2023","Finland","FI","1","13","2701.82","2638.92","-2.33","3861.61","3784.87","-1.99","57.63","86.92"
"2023","Finland","FI","1","14","2638.92","2628.88","-0.38","3784.87","3768.93","-0.42","58.56","87.23"
"2023","Finland","FI","1","15","2628.88","2642.11","0.50","3768.93","3782.62","0.36","58.88","87.27"
"2023","Finland","FI","1","16","2642.11","2647.30","0.20","3782.62","3788.58","0.16","58.79","87.22"
"2023","Finland","FI","1","17","2647.30","2652.31","0.19","3788.58","3798.14","0.25","58.59","87.20"
"2023","Finland","FI","1","18","2652.31","2654.57","0.09","3798.14","3814.76","0.44","58.10","87.17"
"2023","Finland","FI","1","19","2654.57","2556.32","-3.70","3814.76","3701.17","-2.98","57.29","87.15"
"2023","Finland","FI","1","20","2556.32","2555.04","-0.05","3701.17","3709.58","0.23","57.48","87.61"
"2023","Finland","FI","1","21","2555.04","2537.02","-0.71","3709.58","3702.25","-0.20","56.59","87.60"
"2023","Finland","FI","1","22","2537.02","2541.75","0.19","3702.25","3712.01","0.26","55.67","87.68"
"2023","Finland","FI","1","23","2541.75","0","0","3712.01","0","0","55.19","87.65"
"2023","Finland","FI","2","0","2338.13","2367.02","1.24","3401.17","3437.22","1.06","56.48","87.14"
"2023","Finland","FI","2","1","2367.02","2410.10","1.82","3437.22","3485.12","1.39","55.94","86.99"
"2023","Finland","FI","2","2","2410.10","2425.21","0.63","3485.12","3497.08","0.34","55.74","86.76"
"2023","Finland","FI","2","3","2425.21","2448.70","0.97","3497.08","3512.41","0.44","56.22","86.69"
"2023","Finland","FI","2","4","2448.70","2517.33","2.80","3512.41","3579.76","1.92","57.25","86.59"
"2023","Finland","FI","2","5","2517.33","2557.56","1.60","3579.76","3615.19","0.99","57.85","86.24"
"2023","Finland","FI","2","6","2557.56","2564.60","0.28","3615.19","3618.60","0.09","58.35","86.04"
"2023","Finland","FI","2","7","2564.60","2547.19","-0.68","3618.60","3598.10","-0.57","58.81","86.00"
"2023","Finland","FI","2","8","2547.19","2515.44","-1.25","3598.10","3564.67","-0.93","58.95","86.09"
"2023","Finland","FI","2","9","2515.44","2517.82","0.09","3564.67","3572.06","0.21","58.87","86.25"
"2023","Finland","FI","2","10","2517.82","2504.82","-0.52","3572.06","3557.22","-0.42","58.44","86.24"
"2023","Finland","FI","2","11","2504.82","2504.91","0.00","3557.22","3557.62","0.01","58.21","86.32"
"2023","Finland","FI","2","12","2504.91","2485.86","-0.76","3557.62","3536.38","-0.60","58.05","86.32"
"2023","Finland","FI","2","13","2485.86","2474.97","-0.44","3536.38","3520.08","-0.46","58.18","86.41"
"2023","Finland","FI","2","14","2474.97","2471.93","-0.12","3520.08","3506.03","-0.40","58.59","86.47"
"2023","Finland","FI","2","15","2471.93","2460.38","-0.47","3506.03","3483.21","-0.65","59.49","86.50"
"2023","Finland","FI","2","16","2460.38","2438.83","-0.88","3483.21","3456.72","-0.76","60.28","86.58"
"2023","Finland","FI","2","17","2438.83","2409.78","-1.19","3456.72","3431.14","-0.74","60.60","86.70"
"2023","Finland","FI","2","18","2409.78","2397.94","-0.49","3431.14","3429.06","-0.06","60.35","86.85"
"2023","Finland","FI","2","19","2397.94","2310.88","-3.63","3429.06","3328.99","-2.92","59.75","86.90"
"2023","Finland","FI","2","20","2310.88","2296.21","-0.63","3328.99","3324.90","-0.12","60.07","87.33"
"2023","Finland","FI","2","21","2296.21","2304.78","0.37","3324.90","3345.76","0.63","59.31","87.40"
"2023","Finland","FI","2","22","2304.78","2299.74","-0.22","3345.76","3345.63","0.00","58.37","87.36"
"2023","Finland","FI","2","23","2299.74","0","0","3345.63","0","0","57.44","87.36"
"2023","Finland","FI","3","0","2449.38","2468.93","0.80","3544.94","3566.60","0.61","50.36","87.94"
"2023","Finland","FI","3","1","2468.93","2478.72","0.40","3566.60","3576.70","0.28","50.34","87.85"
"2023","Finland","FI","3","2","2478.72","2491.90","0.53","3576.70","3581.71","0.14","50.42","87.81"
"2023","Finland","FI","3","3","2491.90","2523.01","1.25","3581.71","3603.93","0.62","50.98","87.76"
"2023","Finland","FI","3","4","2523.01","2602.12","3.14","3603.93","3681.94","2.16","51.90","87.65"
"2023","Finland","FI","3","5","2602.12","2617.49","0.59","3681.94","3689.35","0.20","52.44","87.31"
"2023","Finland","FI","3","6","2617.49","2626.51","0.34","3689.35","3704.21","0.40","53.07","87.27"
"2023","Finland","FI","3","7","2626.51","2623.22","-0.13","3704.21","3704.77","0.02","52.86","87.24"
"2023","Finland","FI","3","8","2623.22","2580.39","-1.63","3704.77","3662.09","-1.15","52.28","87.26"
"2023","Finland","FI","3","9","2580.39","2551.99","-1.10","3662.09","3640.01","-0.60","51.82","87.46"
"2023","Finland","FI","3","10","2551.99","2533.71","-0.72","3640.01","3626.29","-0.38","51.33","87.58"
"2023","Finland","FI","3","11","2533.71","2523.35","-0.41","3626.29","3615.30","-0.30","50.96","87.64"
"2023","Finland","FI","3","12","2523.35","2517.05","-0.25","3615.30","3610.74","-0.13","50.89","87.69"
"2023","Finland","FI","3","13","2517.05","2528.75","0.46","3610.74","3619.64","0.25","50.83","87.71"
"2023","Finland","FI","3","14","2528.75","2563.40","1.37","3619.64","3651.09","0.87","50.93","87.65"
"2023","Finland","FI","3","15","2563.40","2567.22","0.15","3651.09","3645.02","-0.17","51.29","87.49"
"2023","Finland","FI","3","16","2567.22","2551.84","-0.60","3645.02","3618.64","-0.72","52.30","87.47"
"2023","Finland","FI","3","17","2551.84","2549.70","-0.08","3618.64","3616.95","-0.05","53.17","87.56"
"2023","Finland","FI","3","18","2549.70","2536.26","-0.53","3616.95","3612.00","-0.14","53.11","87.57"
"2023","Finland","FI","3","19","2536.26","2457.14","-3.12","3612.00","3528.44","-2.31","52.60","87.59"
"2023","Finland","FI","3","20","2457.14","2454.69","-0.10","3528.44","3535.57","0.20","52.79","87.95"
"2023","Finland","FI","3","21","2454.69","2436.67","-0.73","3535.57","3525.85","-0.27","51.82","87.95"
"2023","Finland","FI","3","22","2436.67","2429.98","-0.27","3525.85","3528.29","0.07","50.94","88.02"
"2023","Finland","FI","3","23","2429.98","0","0","3528.29","0","0","50.12","88.04"
"2023","Finland","FI","4","0","1649.50","1658.30","0.53","2641.30","2649.14","0.30","44.08","91.28"
"2023","Finland","FI","4","1","1658.30","1662.67","0.26","2649.14","2650.52","0.05","44.36","91.24"
"2023","Finland","FI","4","2","1662.67","1640.66","-1.32","2650.52","2616.48","-1.28","44.86","91.22"
"2023","Finland","FI","4","3","1640.66","1605.00","-2.17","2616.48","2569.42","-1.80","46.47","91.35"
"2023","Finland","FI","4","4","1605.00","1597.47","-0.47","2569.42","2557.66","-0.46","47.77","91.55"
"2023","Finland","FI","4","5","1597.47","1605.20","0.48","2557.66","2577.82","0.79","48.30","91.60"
"2023","Finland","FI","4","6","1605.20","1604.75","-0.03","2577.82","2594.26","0.64","47.98","91.54"
"2023","Finland","FI","4","7","1604.75","1559.06","-2.85","2594.26","2553.40","-1.58","47.27","91.51"
"2023","Finland","FI","4","8","1559.06","1539.05","-1.28","2553.40","2540.25","-0.51","46.33","91.72"
"2023","Finland","FI","4","9","1539.05","1516.82","-1.44","2540.25","2517.68","-0.89","45.97","91.81"
"2023","Finland","FI","4","10","1516.82","1517.20","0.03","2517.68","2512.89","-0.19","45.45","91.90"
"2023","Finland","FI","4","11","1517.20","1506.36","-0.71","2512.89","2495.19","-0.70","45.02","91.89"
"2023","Finland","FI","4","12","1506.36","1488.85","-1.16","2495.19","2466.83","-1.14","44.60","91.93"
"2023","Finland","FI","4","13","1488.85","1487.22","-0.11","2466.83","2454.56","-0.50","44.91","92.02"
"2023","Finland","FI","4","14","1487.22","1481.76","-0.37","2454.56","2433.04","-0.88","45.50","92.03"
"2023","Finland","FI","4","15","1481.76","1487.45","0.38","2433.04","2428.67","-0.18","46.50","92.08"
"2023","Finland","FI","4","16","1487.45","1509.71","1.50","2428.67","2450.85","0.91","47.51","92.07"
"2023","Finland","FI","4","17","1509.71","1529.56","1.31","2450.85","2471.07","0.83","48.03","91.98"
"2023","Finland","FI","4","18","1529.56","1504.12","-1.66","2471.07","2437.49","-1.36","48.48","91.89"
"2023","Finland","FI","4","19","1504.12","1515.71","0.77","2437.49","2460.97","0.96","48.86","92.04"
"2023","Finland","FI","4","20","1515.71","1551.23","2.34","2460.97","2511.68","2.06","47.65","91.99"
"2023","Finland","FI","4","21","1551.23","1582.13","1.99","2511.68","2551.05","1.57","46.13","91.81"
"2023","Finland","FI","4","22","1582.13","1613.91","2.01","2551.05","2592.18","1.61","45.18","91.65"
"2023","Finland","FI","4","23","1613.91","0","0","2592.18","0","0","44.35","91.47"
"2023","Finland","FI","5","0","982.21","993.17","1.12","1798.21","1810.22","0.67","51.92","94.70"
"2023","Finland","FI","5","1","993.17","981.45","-1.18","1810.22","1797.42","-0.71","51.71","94.64"
"2023","Finland","FI","5","2","981.45","948.75","-3.33","1797.42","1756.88","-2.26","52.10","94.71"
"2023","Finland","FI","5","3","948.75","941.67","-0.75","1756.88","1750.83","-0.34","53.49","94.90"
"2023","Finland","FI","5","4","941.67","938.70","-0.32","1750.83","1750.66","-0.01","54.01","94.95"
"2023","Finland","FI","5","5","938.70","937.98","-0.08","1750.66","1758.79","0.46","54.30","94.98"
"2023","Finland","FI","5","6","937.98","925.34","-1.35","1758.79","1751.28","-0.43","54.42","94.99"
"2023","Finland","FI","5","7","925.34","893.81","-3.41","1751.28","1721.07","-1.73","54.47","95.05"
"2023","Finland","FI","5","8","893.81","870.83","-2.57","1721.07","1696.27","-1.44","54.43","95.20"
"2023","Finland","FI","5","9","870.83","854.47","-1.88","1696.27","1675.33","-1.23","54.45","95.31"
"2023","Finland","FI","5","10","854.47","833.76","-2.42","1675.33","1649.47","-1.54","54.34","95.40"
"2023","Finland","FI","5","11","833.76","834.57","0.10","1649.47","1646.51","-0.18","54.10","95.51"
"2023","Finland","FI","5","12","834.57","834.90","0.04","1646.51","1637.54","-0.54","54.17","95.49"
"2023","Finland","FI","5","13","834.90","837.52","0.31","1637.54","1629.64","-0.48","54.44","95.49"
"2023","Finland","FI","5","14","837.52","840.19","0.32","1629.64","1621.40","-0.51","54.63","95.49"
"2023","Finland","FI","5","15","840.19","845.12","0.59","1621.40","1617.21","-0.26","54.87","95.48"
"2023","Finland","FI","5","16","845.12","866.89","2.58","1617.21","1638.17","1.30","55.02","95.47"
"2023","Finland","FI","5","17","866.89","891.76","2.87","1638.17","1666.44","1.73","54.57","95.35"
"2023","Finland","FI","5","18","891.76","883.07","-0.97","1666.44","1649.87","-0.99","53.93","95.22"
"2023","Finland","FI","5","19","883.07","886.55","0.39","1649.87","1655.37","0.33","54.96","95.26"
"2023","Finland","FI","5","20","886.55","900.44","1.57","1655.37","1682.04","1.61","54.86","95.24"
"2023","Finland","FI","5","21","900.44","924.38","2.66","1682.04","1718.40","2.16","53.83","95.16"
"2023","Finland","FI","5","22","924.38","941.36","1.84","1718.40","1743.59","1.47","53.15","95.02"
"2023","Finland","FI","5","23","941.36","0","0","1743.59","0","0","52.74","94.92"
"2023","Finland","FI","6","0","741.08","749.82","1.18","1395.15","1410.67","1.11","40.16","95.63"
"2023","Finland","FI","6","1","749.82","731.03","-2.51","1410.67","1394.53","-1.14","39.75","95.57"
"2023","Finland","FI","6","2","731.03","680.62","-6.90","1394.53","1338.64","-4.01","40.39","95.69"
"2023","Finland","FI","6","3","680.62","652.17","-4.18","1338.64","1307.80","-2.30","42.70","96.00"
"2023","Finland","FI","6","4","652.17","639.99","-1.87","1307.80","1295.83","-0.92","44.60","96.18"
"2023","Finland","FI","6","5","639.99","648.13","1.27","1295.83","1316.70","1.61","45.89","96.26"
"2023","Finland","FI","6","6","648.13","626.47","-3.34","1316.70","1299.42","-1.31","46.40","96.22"
"2023","Finland","FI","6","7","626.47","604.30","-3.54","1299.42","1278.07","-1.64","46.95","96.33"
"2023","Finland","FI","6","8","604.30","610.76","1.07","1278.07","1292.17","1.10","47.16","96.45"
"2023","Finland","FI","6","9","610.76","608.37","-0.39","1292.17","1290.05","-0.16","46.73","96.42"
"2023","Finland","FI","6","10","608.37","599.20","-1.51","1290.05","1275.87","-1.10","46.49","96.42"
"2023","Finland","FI","6","11","599.20","591.88","-1.22","1275.87","1262.70","-1.03","45.74","96.49"
"2023","Finland","FI","6","12","591.88","594.41","0.43","1262.70","1255.64","-0.56","45.38","96.54"
"2023","Finland","FI","6","13","594.41","601.35","1.17","1255.64","1250.67","-0.40","45.66","96.52"
"2023","Finland","FI","6","14","601.35","605.94","0.76","1250.67","1244.91","-0.46","46.01","96.48"
"2023","Finland","FI","6","15","605.94","607.56","0.27","1244.91","1236.59","-0.67","46.42","96.44"
"2023","Finland","FI","6","16","607.56","607.66","0.02","1236.59","1228.08","-0.69","46.60","96.43"
"2023","Finland","FI","6","17","607.66","636.11","4.68","1228.08","1259.94","2.59","46.06","96.45"
"2023","Finland","FI","6","18","636.11","644.42","1.31","1259.94","1265.14","0.41","44.43","96.28"
"2023","Finland","FI","6","19","644.42","655.99","1.80","1265.14","1280.63","1.22","44.48","96.22"
"2023","Finland","FI","6","20","655.99","678.23","3.39","1280.63","1313.31","2.55","43.99","96.15"
"2023","Finland","FI","6","21","678.23","703.04","3.66","1313.31","1347.43","2.60","42.40","96.02"
"2023","Finland","FI","6","22","703.04","715.55","1.78","1347.43","1363.24","1.17","41.10","95.86"
"2023","Finland","FI","6","23","715.55","0","0","1363.24","0","0","40.46","95.79"
"2023","Finland","FI","7","0","583.07","593.29","1.75","1334.15","1350.36","1.22","36.65","96.51"
"2023","Finland","FI","7","1","593.29","589.71","-0.60","1350.36","1351.42","0.08","36.07","96.45"
"2023","Finland","FI","7","2","589.71","552.97","-6.23","1351.42","1306.19","-3.35","36.47","96.46"
"2023","Finland","FI","7","3","552.97","523.62","-5.31","1306.19","1269.50","-2.81","38.90","96.68"
"2023","Finland","FI","7","4","523.62","519.42","-0.80","1269.50","1265.53","-0.31","41.13","96.86"
"2023","Finland","FI","7","5","519.42","516.39","-0.58","1265.53","1270.93","0.43","42.65","96.89"
"2023","Finland","FI","7","6","516.39","507.19","-1.78","1270.93","1270.24","-0.05","43.90","96.92"
"2023","Finland","FI","7","7","507.19","484.86","-4.40","1270.24","1246.89","-1.84","44.73","96.99"
"2023","Finland","FI","7","8","484.86","491.14","1.30","1246.89","1259.34","1.00","45.27","97.10"
"2023","Finland","FI","7","9","491.14","484.50","-1.35","1259.34","1250.95","-0.67","45.14","97.06"
"2023","Finland","FI","7","10","484.50","486.95","0.51","1250.95","1249.43","-0.12","44.58","97.11"
"2023","Finland","FI","7","11","486.95","489.83","0.59","1249.43","1249.36","-0.01","43.71","97.10"
"2023","Finland","FI","7","12","489.83","488.46","-0.28","1249.36","1243.33","-0.48","43.23","97.08"
