"year_","country","zone_id","month_grouped","hour_grouped","total_direct_carbon_emission","next_direct_carbon_emission","direct_decrease_or_increase","total_lca_carbon_emission","next_lca_carbon_emission","lca_decrease_or_increase","avg_renewable_percentage","avg_low_carbon_percentage"
"2021","Norway","NO","12","17","197.72","237.43","20.08","947.03","990.75","4.62","98.61","99.02"
"2021","Norway","NO","12","18","237.43","326.77","37.63","990.75","1090.38","10.06","98.35","98.84"
"2021","Norway","NO","12","19","326.77","379.67","16.19","1090.38","1149.29","5.40","97.75","98.47"
"2021","Norway","NO","12","20","379.67","393.43","3.62","1149.29","1165.59","1.42","97.31","98.25"
"2021","Norway","NO","12","21","393.43","441.88","12.31","1165.59","1221.44","4.79","96.98","98.18"
"2021","Norway","NO","12","22","441.88","469.97","6.36","1221.44","1252.64","2.55","96.42","97.95"
"2021","Norway","NO","12","23","469.97","0","0","1252.64","0","0","96.00","97.81"
"2022","Norway","NO","1","0","463.36","496.23","7.09","1234.23","1270.50","2.94","94.89","97.79"
"2022","Norway","NO","1","1","496.23","513.88","3.56","1270.50","1291.67","1.67","94.60","97.66"
"2022","Norway","NO","1","2","513.88","479.40","-6.71","1291.67","1254.19","-2.90","94.36","97.53"
"2022","Norway","NO","1","3","479.40","423.07","-11.75","1254.19","1192.64","-4.91","94.45","97.64"
"2022","Norway","NO","1","4","423.07","359.45","-15.04","1192.64","1125.20","-5.65","95.20","97.89"
"2022","Norway","NO","1","5","359.45","324.84","-9.63","1125.20","1088.66","-3.25","96.33","98.19"
"2022","Norway","NO","1","6","324.84","309.59","-4.69","1088.66","1071.93","-1.54","97.00","98.34"
"2022","Norway","NO","1","7","309.59","297.34","-3.96","1071.93","1057.86","-1.31","97.26","98.41"
"2022","Norway","NO","1","8","297.34","270.05","-9.18","1057.86","1027.75","-2.85","97.41","98.46"
"2022","Norway","NO","1","9","270.05","251.69","-6.80","1027.75","1007.34","-1.99","97.65","98.56"
"2022","Norway","NO","1","10","251.69","251.09","-0.24","1007.34","1006.65","-0.07","97.78","98.64"
"2022","Norway","NO","1","11","251.09","256.12","2.00","1006.65","1011.72","0.50","97.71","98.64"
"2022","Norway","NO","1","12","256.12","254.20","-0.75","1011.72","1008.01","-0.37","97.73","98.62"
"2022","Norway","NO","1","13","254.20","259.08","1.92","1008.01","1013.35","0.53","97.75","98.66"
"2022","Norway","NO","1","14","259.08","238.20","-8.06","1013.35","990.08","-2.30","97.80","98.63"
"2022","Norway","NO","1","15","238.20","206.05","-13.50","990.08","954.07","-3.64","97.96","98.73"
"2022","Norway","NO","1","16","206.05","201.31","-2.30","954.07","948.38","-0.60","98.29","98.88"
"2022","Norway","NO","1","17","201.31","219.73","9.15","948.38","967.69","2.04","98.28","98.89"
"2022","Norway","NO","1","18","219.73","266.28","21.19","967.69","1018.46","5.25","98.03","98.82"
"2022","Norway","NO","1","19","266.28","282.17","5.97","1018.46","1036.95","1.82","97.40","98.63"
"2022","Norway","NO","1","20","282.17","319.38","13.19","1036.95","1078.32","3.99","97.11","98.56"
"2022","Norway","NO","1","21","319.38","376.90","18.01","1078.32","1140.64","5.78","96.58","98.41"
"2022","Norway","NO","1","22","376.90","398.06","5.61","1140.64","1160.64","1.75","95.96","98.16"
"2022","Norway","NO","1","23","398.06","0","0","1160.64","0","0","95.59","98.09"
"2022","Norway","NO","2","0","427.03","421.70","-1.25","1123.54","1119.28","-0.38","94.58","97.76"
"2022","Norway","NO","2","1","421.70","450.63","6.86","1119.28","1151.69","2.90","94.47","97.76"
"2022","Norway","NO","2","2","450.63","453.78","0.70","1151.69","1157.32","0.49","94.32","97.61"
"2022","Norway","NO","2","3","453.78","405.25","-10.69","1157.32","1105.89","-4.44","94.47","97.57"
"2022","Norway","NO","2","4","405.25","343.56","-15.22","1105.89","1038.85","-6.06","95.33","97.82"
"2022","Norway","NO","2","5","343.56","281.09","-18.18","1038.85","970.23","-6.61","96.53","98.14"
"2022","Norway","NO","2","6","281.09","274.50","-2.34","970.23","962.86","-0.76","97.08","98.43"
"2022","Norway","NO","2","7","274.50","281.11","2.41","962.86","969.92","0.73","97.33","98.48"
"2022","Norway","NO","2","8","281.11","306.90","9.17","969.92","999.63","3.06","97.21","98.47"
"2022","Norway","NO","2","9","306.90","315.71","2.87","999.63","1009.36","0.97","97.03","98.36"
"2022","Norway","NO","2","10","315.71","345.34","9.39","1009.36","1042.31","3.26","96.88","98.29"
"2022","Norway","NO","2","11","345.34","392.80","13.74","1042.31","1094.80","5.04","96.54","98.14"
"2022","Norway","NO","2","12","392.80","372.89","-5.07","1094.80","1070.97","-2.18","96.15","97.93"
"2022","Norway","NO","2","13","372.89","323.19","-13.33","1070.97","1013.21","-5.39","96.25","98.03"
"2022","Norway","NO","2","14","323.19","284.37","-12.01","1013.21","968.38","-4.42","96.62","98.29"
"2022","Norway","NO","2","15","284.37","227.98","-19.83","968.38","905.27","-6.52","97.13","98.47"
"2022","Norway","NO","2","16","227.98","191.19","-16.14","905.27","863.45","-4.62","97.81","98.72"
"2022","Norway","NO","2","17","191.19","222.28","16.26","863.45","897.70","3.97","97.89","98.87"
"2022","Norway","NO","2","18","222.28","268.86","20.96","897.70","947.95","5.60","97.44","98.73"
"2022","Norway","NO","2","19","268.86","323.54","20.34","947.95","1008.31","6.37","96.96","98.53"
"2022","Norway","NO","2","20","323.54","337.07","4.18","1008.31","1023.32","1.49","96.50","98.31"
"2022","Norway","NO","2","21","337.07","388.13","15.15","1023.32","1079.15","5.46","96.12","98.24"
"2022","Norway","NO","2","22","388.13","401.67","3.49","1079.15","1094.24","1.40","95.44","97.99"
"2022","Norway","NO","2","23","401.67","0","0","1094.24","0","0","94.88","97.90"
"2022","Norway","NO","3","0","300.50","333.78","11.07","1057.04","1094.70","3.56","95.42","98.52"
"2022","Norway","NO","3","1","333.78","329.78","-1.20","1094.70","1090.07","-0.42","95.29","98.37"
"2022","Norway","NO","3","2","329.78","291.73","-11.54","1090.07","1049.02","-3.77","95.38","98.37"
"2022","Norway","NO","3","3","291.73","255.66","-12.36","1049.02","1011.74","-3.55","95.91","98.52"
"2022","Norway","NO","3","4","255.66","235.97","-7.70","1011.74","991.50","-2.00","97.11","98.66"
"2022","Norway","NO","3","5","235.97","224.60","-4.82","991.50","979.28","-1.23","97.72","98.77"
"2022","Norway","NO","3","6","224.60","233.68","4.04","979.28","991.26","1.22","97.95","98.85"
"2022","Norway","NO","3","7","233.68","251.42","7.59","991.26","1014.47","2.34","98.00","98.82"
"2022","Norway","NO","3","8","251.42","262.50","4.41","1014.47","1029.13","1.45","97.83","98.72"
"2022","Norway","NO","3","9","262.50","294.19","12.07","1029.13","1067.72","3.75","97.61","98.67"
"2022","Norway","NO","3","10","294.19","334.99","13.87","1067.72","1113.28","4.27","96.93","98.49"
"2022","Norway","NO","3","11","334.99","347.12","3.62","1113.28","1125.98","1.14","96.35","98.32"
"2022","Norway","NO","3","12","347.12","323.02","-6.94","1125.98","1096.83","-2.59","96.08","98.31"
"2022","Norway","NO","3","13","323.02","274.44","-15.04","1096.83","1040.61","-5.13","96.21","98.42"
"2022","Norway","NO","3","14","274.44","217.54","-20.73","1040.61","975.70","-6.24","96.88","98.61"
"2022","Norway","NO","3","15","217.54","195.92","-9.94","975.70","949.64","-2.67","97.60","98.84"
"2022","Norway","NO","3","16","195.92","180.25","-8.00","949.64","930.31","-2.04","98.23","98.95"
"2022","Norway","NO","3","17","180.25","183.43","1.76","930.31","933.10","0.30","98.40","99.04"
"2022","Norway","NO","3","18","183.43","211.48","15.29","933.10","963.99","3.31","98.14","99.02"
"2022","Norway","NO","3","19","211.48","242.25","14.55","963.99","998.20","3.55","97.57","98.89"
"2022","Norway","NO","3","20","242.25","252.16","4.09","998.20","1008.07","0.99","97.11","98.78"
"2022","Norway","NO","3","21","252.16","291.19","15.48","1008.07","1049.72","4.13","96.47","98.74"
"2022","Norway","NO","3","22","291.19","298.86","2.63","1049.72","1057.31","0.72","95.96","98.59"
"2022","Norway","NO","3","23","298.86","0","0","1057.31","0","0","95.42","98.55"
"2022","Norway","NO","4","0","698.62","726.83","4.04","1506.96","1540.75","2.24","92.59","96.63"
"2022","Norway","NO","4","1","726.83","726.67","-0.02","1540.75","1541.06","0.02","92.34","96.48"
"2022","Norway","NO","4","2","726.67","689.60","-5.10","1541.06","1496.69","-2.88","92.38","96.45"
"2022","Norway","NO","4","3","689.60","605.65","-12.17","1496.69","1398.05","-6.59","92.98","96.71"
"2022","Norway","NO","4","4","605.65","517.30","-14.59","1398.05","1298.89","-7.09","94.27","97.24"
"2022","Norway","NO","4","5","517.30","454.60","-12.12","1298.89","1232.83","-5.09","95.30","97.67"
"2022","Norway","NO","4","6","454.60","448.83","-1.27","1232.83","1229.71","-0.25","95.72","97.89"
"2022","Norway","NO","4","7","448.83","470.76","4.89","1229.71","1258.33","2.33","95.41","97.88"
"2022","Norway","NO","4","8","470.76","491.71","4.45","1258.33","1283.93","2.03","94.79","97.71"
"2022","Norway","NO","4","9","491.71","540.56","9.93","1283.93","1342.35","4.55","94.16","97.62"
"2022","Norway","NO","4","10","540.56","617.19","14.18","1342.35","1432.37","6.71","93.62","97.38"
"2022","Norway","NO","4","11","617.19","640.22","3.73","1432.37","1459.65","1.90","92.97","97.03"
"2022","Norway","NO","4","12","640.22","623.83","-2.56","1459.65","1440.17","-1.33","92.50","96.86"
"2022","Norway","NO","4","13","623.83","580.01","-7.02","1440.17","1383.47","-3.94","92.73","96.90"
"2022","Norway","NO","4","14","580.01","504.96","-12.94","1383.47","1291.07","-6.68","93.43","97.16"
"2022","Norway","NO","4","15","504.96","387.13","-23.33","1291.07","1153.37","-10.67","94.60","97.60"
"2022","Norway","NO","4","16","387.13","272.04","-29.73","1153.37","1022.14","-11.38","95.67","98.14"
"2022","Norway","NO","4","17","272.04","231.07","-15.06","1022.14","975.45","-4.57","96.67","98.63"
"2022","Norway","NO","4","18","231.07","268.72","16.29","975.45","1016.55","4.21","96.94","98.78"
"2022","Norway","NO","4","19","268.72","333.26","24.02","1016.55","1088.47","7.07","96.56","98.65"
"2022","Norway","NO","4","20","333.26","445.58","33.70","1088.47","1216.44","11.76","95.73","98.39"
"2022","Norway","NO","4","21","445.58","537.65","20.66","1216.44","1318.15","8.36","94.76","97.84"
"2022","Norway","NO","4","22","537.65","637.03","18.48","1318.15","1436.45","8.97","94.00","97.43"
"2022","Norway","NO","4","23","637.03","0","0","1436.45","0","0","93.17","96.89"
"2022","Norway","NO","5","0","346.47","353.22","1.95","1121.59","1130.74","0.82","94.61","97.58"
"2022","Norway","NO","5","1","353.22","350.03","-0.90","1130.74","1129.08","-0.15","94.26","97.45"
"2022","Norway","NO","5","2","350.03","309.69","-11.52","1129.08","1084.19","-3.98","94.23","97.42"
"2022","Norway","NO","5","3","309.69","294.92","-4.77","1084.19","1070.12","-1.30","94.94","97.69"
"2022","Norway","NO","5","4","294.92","276.70","-6.18","1070.12","1049.98","-1.88","95.88","97.84"
"2022","Norway","NO","5","5","276.70","292.78","5.81","1049.98","1068.06","1.72","96.44","98.03"
"2022","Norway","NO","5","6","292.78","341.01","16.47","1068.06","1124.17","5.25","96.54","98.11"
"2022","Norway","NO","5","7","341.01","434.02","27.27","1124.17","1232.82","9.66","96.34","98.03"
"2022","Norway","NO","5","8","434.02","486.09","12.00","1232.82","1292.88","4.87","95.69","97.75"
"2022","Norway","NO","5","9","486.09","532.39","9.52","1292.88","1346.29","4.13","95.27","97.55"
"2022","Norway","NO","5","10","532.39","538.52","1.15","1346.29","1354.24","0.59","94.72","97.38"
"2022","Norway","NO","5","11","538.52","581.08","7.90","1354.24","1404.42","3.71","94.32","97.33"
"2022","Norway","NO","5","12","581.08","579.96","-0.19","1404.42","1399.89","-0.32","94.06","97.13"
"2022","Norway","NO","5","13","579.96","470.14","-18.94","1399.89","1270.97","-9.21","94.15","97.12"
"2022","Norway","NO","5","14","470.14","316.52","-32.68","1270.97","1089.32","-14.29","94.97","97.51"
"2022","Norway","NO","5","15","316.52","197.32","-37.66","1089.32","951.16","-12.68","96.29","98.15"
"2022","Norway","NO","5","16","197.32","159.15","-19.34","951.16","908.07","-4.53","97.45","98.70"
"2022","Norway","NO","5","17","159.15","163.12","2.49","908.07","914.19","0.67","98.05","98.89"
"2022","Norway","NO","5","18","163.12","169.18","3.72","914.19","921.42","0.79","98.04","98.87"
"2022","Norway","NO","5","19","169.18","175.74","3.88","921.42","928.56","0.77","97.93","98.80"
"2022","Norway","NO","5","20","175.74","231.58","31.77","928.56","993.47","6.99","97.67","98.74"
"2022","Norway","NO","5","21","231.58","265.59","14.69","993.47","1030.88","3.77","96.60","98.30"
"2022","Norway","NO","5","22","265.59","313.48","18.03","1030.88","1083.95","5.15","95.92","98.08"
"2022","Norway","NO","5","23","313.48","0","0","1083.95","0","0","95.24","97.81"
"2022","Norway","NO","6","0","196.79","226.89","15.30","943.01","979.01","3.82","96.77","98.40"
"2022","Norway","NO","6","1","226.89","238.05","4.92","979.01","994.00","1.53","96.35","98.16"
"2022","Norway","NO","6","2","238.05","242.36","1.81","994.00","1003.37","0.94","96.20","98.03"
"2022","Norway","NO","6","3","242.36","209.92","-13.39","1003.37","966.51","-3.67","96.60","97.99"
"2022","Norway","NO","6","4","209.92","172.60","-17.78","966.51","919.15","-4.90","97.34","98.27"
"2022","Norway","NO","6","5","172.60","167.21","-3.12","919.15","911.53","-0.83","98.00","98.63"
"2022","Norway","NO","6","6","167.21","166.02","-0.71","911.53","909.47","-0.23","98.17","98.73"
"2022","Norway","NO","6","7","166.02","198.93","19.82","909.47","946.70","4.09","98.14","98.79"
"2022","Norway","NO","6","8","198.93","229.99","15.61","946.70","982.96","3.83","97.85","98.67"
"2022","Norway","NO","6","9","229.99","307.56","33.73","982.96","1072.33","9.09","97.56","98.52"
"2022","Norway","NO","6","10","307.56","383.65","24.74","1072.33","1158.13","8.00","97.11","98.22"
"2022","Norway","NO","6","11","383.65","383.02","-0.16","1158.13","1156.88","-0.11","96.62","97.94"
"2022","Norway","NO","6","12","383.02","323.54","-15.53","1156.88","1087.87","-5.97","96.49","97.93"
"2022","Norway","NO","6","13","323.54","237.66","-26.54","1087.87","989.29","-9.06","96.85","98.14"
"2022","Norway","NO","6","14","237.66","177.94","-25.13","989.29","922.90","-6.71","97.53","98.49"
"2022","Norway","NO","6","15","177.94","143.82","-19.18","922.90","884.91","-4.12","98.18","98.70"
"2022","Norway","NO","6","16","143.82","135.55","-5.75","884.91","874.91","-1.13","98.60","98.86"
"2022","Norway","NO","6","17","135.55","139.21","2.70","874.91","879.79","0.56","98.68","98.92"
"2022","Norway","NO","6","18","139.21","148.53","6.69","879.79","891.30","1.31","98.65","98.90"
"2022","Norway","NO","6","19","148.53","159.98","7.71","891.30","904.90","1.53","98.55","98.82"
"2022","Norway","NO","6","20","159.98","169.19","5.76","904.90","913.03","0.90","98.34","98.72"
"2022","Norway","NO","6","21","169.19","175.29","3.61","913.03","917.18","0.45","97.96","98.65"
"2022","Norway","NO","6","22","175.29","183.37","4.61","917.18","926.08","0.97","97.68","98.66"
"2022","Norway","NO","6","23","183.37","0","0","926.08","0","0","97.32","98.56"
"2022","Norway","NO","7","0","340.41","366.20","7.58","1127.72","1160.35","2.89","94.91","97.35"
"2022","Norway","NO","7","1","366.20","378.68","3.41","1160.35","1177.67","1.49","94.63","97.14"
"2022","Norway","NO","7","2","378.68","380.89","0.58","1177.67","1182.64","0.42","94.57","97.04"
"2022","Norway","NO","7","3","380.89","345.46","-9.30","1182.64","1143.38","-3.32","94.78","97.03"
"2022","Norway","NO","7","4","345.46","284.93","-17.52","1143.38","1070.93","-6.34","95.60","97.30"
"2022","Norway","NO","7","5","284.93","256.46","-9.99","1070.93","1034.89","-3.37","96.64","97.81"
"2022","Norway","NO","7","6","256.46","264.07","2.97","1034.89","1040.82","0.57","97.11","98.13"
"2022","Norway","NO","7","7","264.07","306.19","15.95","1040.82","1089.44","4.67","97.12","98.22"
"2022","Norway","NO","7","8","306.19","345.64","12.88","1089.44","1135.25","4.20","96.77","98.08"
"2022","Norway","NO","7","9","345.64","386.18","11.73","1135.25","1181.34","4.06","96.29","97.91"
"2022","Norway","NO","7","10","386.18","426.44","10.43","1181.34","1226.96","3.86","95.86","97.74"
"2022","Norway","NO","7","11","426.44","432.71","1.47","1226.96","1232.98","0.49","95.55","97.58"
"2022","Norway","NO","7","12","432.71","422.32","-2.40","1232.98","1220.04","-1.05","95.36","97.54"
"2022","Norway","NO","7","13","422.32","375.30","-11.13","1220.04","1165.42","-4.48","95.43","97.55"
"2022","Norway","NO","7","14","375.30","295.99","-21.13","1165.42","1076.16","-7.66","95.91","97.74"
"2022","Norway","NO","7","15","295.99","232.84","-21.34","1076.16","1005.24","-6.59","96.74","98.03"
"2022","Norway","NO","7","16","232.84","205.68","-11.66","1005.24","973.96","-3.11","97.36","98.32"
"2022","Norway","NO","7","17","205.68","204.47","-0.59","973.96","971.68","-0.23","97.66","98.46"
"2022","Norway","NO","7","18","204.47","208.49","1.97","971.68","975.21","0.36","97.63","98.47"
"2022","Norway","NO","7","19","208.49","218.99","5.04","975.21","985.75","1.08","97.49","98.43"
"2022","Norway","NO","7","20","218.99","246.82","12.71","985.75","1015.72","3.04","97.15","98.35"
"2022","Norway","NO","7","21","246.82","279.25","13.14","1015.72","1051.63","3.54","96.46","98.10"
"2022","Norway","NO","7","22","279.25","319.66","14.47","1051.63","1100.45","4.64","95.82","97.86"
"2022","Norway","NO","7","23","319.66","0","0","1100.45","0","0","95.22","97.52"
"2022","Norway","NO","8","0","441.72","463.33","4.89","1256.18","1284.00","2.21","93.74","96.53"
"2022","Norway","NO","8","1","463.33","472.72","2.03","1284.00","1297.54","1.05","93.48","96.34"
"2022","Norway","NO","8","2","472.72","455.94","-3.55","1297.54","1280.01","-1.35","93.37","96.23"
"2022","Norway","NO","8","3","455.94","407.50","-10.62","1280.01","1226.25","-4.20","93.65","96.30"
"2022","Norway","NO","8","4","407.50","341.09","-16.30","1226.25","1147.45","-6.43","94.76","96.68"
"2022","Norway","NO","8","5","341.09","281.50","-17.47","1147.45","1073.76","-6.42","96.12","97.26"
"2022","Norway","NO","8","6","281.50","303.66","7.87","1073.76","1094.70","1.95","96.96","97.82"
"2022","Norway","NO","8","7","303.66","360.27","18.64","1094.70","1158.06","5.79","96.98","97.89"
"2022","Norway","NO","8","8","360.27","440.28","22.21","1158.06","1249.45","7.89","96.40","97.65"
"2022","Norway","NO","8","9","440.28","509.23","15.66","1249.45","1325.91","6.12","95.79","97.31"
"2022","Norway","NO","8","10","509.23","538.90","5.83","1325.91","1357.91","2.41","95.32","97.10"
"2022","Norway","NO","8","11","538.90","536.61","-0.42","1357.91","1353.85","-0.30","95.05","97.02"
"2022","Norway","NO","8","12","536.61","497.48","-7.29","1353.85","1311.63","-3.12","94.98","97.02"
"2022","Norway","NO","8","13","497.48","399.98","-19.60","1311.63","1203.63","-8.23","95.02","97.09"
"2022","Norway","NO","8","14","399.98","293.92","-26.52","1203.63","1084.56","-9.89","95.80","97.44"
"2022","Norway","NO","8","15","293.92","236.34","-19.59","1084.56","1018.46","-6.09","96.95","97.88"
"2022","Norway","NO","8","16","236.34","222.20","-5.98","1018.46","1003.95","-1.42","97.62","98.19"
"2022","Norway","NO","8","17","222.20","231.90","4.37","1003.95","1014.98","1.10","97.75","98.25"
"2022","Norway","NO","8","18","231.90","242.57","4.60","1014.98","1025.31","1.02","97.52","98.17"
"2022","Norway","NO","8","19","242.57","265.12","9.30","1025.31","1045.62","1.98","97.28","98.08"
"2022","Norway","NO","8","20","265.12","291.75","10.04","1045.62","1072.32","2.55","96.54","97.92"
"2022","Norway","NO","8","21","291.75","388.42","33.13","1072.32","1183.07","10.33","95.58","97.67"
"2022","Norway","NO","8","22","388.42","433.01","11.48","1183.07","1241.56","4.94","94.77","97.16"
"2022","Norway","NO","8","23","433.01","0","0","1241.56","0","0","94.04","96.71"
"2022","Norway","NO","9","0","958.39","980.38","2.29","1805.50","1831.40","1.43","88.55","94.10"
"2022","Norway","NO","9","1","980.38","998.33","1.83","1831.40","1856.82","1.39","88.43","93.97"
"2022","Norway","NO","9","2","998.33","951.96","-4.64","1856.82","1811.95","-2.42","88.25","93.77"
"2022","Norway","NO","9","3","951.96","765.58","-19.58","1811.95","1614.23","-10.91","89.01","93.89"
"2022","Norway","NO","9","4","765.58","675.00","-11.83","1614.23","1510.74","-6.41","91.01","94.60"
"2022","Norway","NO","9","5","675.00","682.01","1.04","1510.74","1513.07","0.15","92.61","95.20"
"2022","Norway","NO","9","6","682.01","688.60","0.97","1513.07","1514.92","0.12","93.10","95.42"
"2022","Norway","NO","9","7","688.60","832.25","20.86","1514.92","1670.51","10.27","93.12","95.63"
"2022","Norway","NO","9","8","832.25","939.47","12.88","1670.51","1794.37","7.41","92.23","95.25"
"2022","Norway","NO","9","9","939.47","1014.11","7.94","1794.37","1880.62","4.81","91.41","94.79"
"2022","Norway","NO","9","10","1014.11","1040.91","2.64","1880.62","1911.93","1.66","90.81","94.50"
"2022","Norway","NO","9","11","1040.91","1029.58","-1.09","1911.93","1896.95","-0.78","90.50","94.36"
"2022","Norway","NO","9","12","1029.58","1018.58","-1.07","1896.95","1881.53","-0.81","90.37","94.39"
"2022","Norway","NO","9","13","1018.58","916.76","-10.00","1881.53","1765.26","-6.18","90.42","94.41"
"2022","Norway","NO","9","14","916.76","692.53","-24.46","1765.26","1514.24","-14.22","91.15","94.79"
"2022","Norway","NO","9","15","692.53","517.97","-25.21","1514.24","1314.84","-13.17","93.07","95.70"
"2022","Norway","NO","9","16","517.97","412.18","-20.42","1314.84","1190.64","-9.45","94.44","96.50"
"2022","Norway","NO","9","17","412.18","423.20","2.67","1190.64","1200.52","0.83","95.27","97.08"
"2022","Norway","NO","9","18","423.20","552.97","30.66","1200.52","1350.54","12.50","94.61","96.97"
"2022","Norway","NO","9","19","552.97","659.52","19.27","1350.54","1475.33","9.24","93.10","96.16"
"2022","Norway","NO","9","20","659.52","744.65","12.91","1475.33","1577.55","6.93","91.55","95.38"
"2022","Norway","NO","9","21","744.65","880.39","18.23","1577.55","1716.40","8.80","90.19","94.68"
"2022","Norway","NO","9","22","880.39","934.72","6.17","1716.40","1775.27","3.43","89.15","94.38"
"2022","Norway","NO","9","23","934.72","0","0","1775.27","0","0","88.75","94.23"
"2022","Norway","NO","10","0","446.93","460.82","3.11","1214.05","1228.71","1.21","92.65","96.88"
"2022","Norway","NO","10","1","460.82","490.88","6.52","1228.71","1264.64","2.92","92.53","96.81"
"2022","Norway","NO","10","2","490.88","471.37","-3.97","1264.64","1246.56","-1.43","92.30","96.64"
